transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Day_name,month_name,date_of_month,Day_Classification,Time_Classification,Time_classification,Spend_bucket,Revenue
752,2023-01-02,2026-03-17T12:54:07.000Z,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
753,2023-01-02,2026-03-17T12:54:07.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
754,2023-01-02,2026-03-17T12:54:53.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
755,2023-01-02,2026-03-17T12:55:19.000Z,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
756,2023-01-02,2026-03-17T12:57:55.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
757,2023-01-02,2026-03-17T12:58:04.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
758,2023-01-02,2026-03-17T12:58:38.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
759,2023-01-02,2026-03-17T12:58:57.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.1
760,2023-01-02,2026-03-17T12:59:28.000Z,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
761,2023-01-02,2026-03-17T12:59:45.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
762,2023-01-02,2026-03-17T13:02:03.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7
763,2023-01-02,2026-03-17T13:03:14.000Z,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7.5
764,2023-01-02,2026-03-17T13:03:14.000Z,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
765,2023-01-02,2026-03-17T13:03:33.000Z,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
766,2023-01-02,2026-03-17T13:03:53.000Z,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
767,2023-01-02,2026-03-17T13:04:02.000Z,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
768,2023-01-02,2026-03-17T13:04:56.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7
769,2023-01-02,2026-03-17T13:05:41.000Z,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.75
770,2023-01-02,2026-03-17T13:09:27.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
771,2023-01-02,2026-03-17T13:09:27.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
772,2023-01-02,2026-03-17T13:10:17.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
773,2023-01-02,2026-03-17T13:10:17.000Z,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.5
774,2023-01-02,2026-03-17T13:10:41.000Z,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
775,2023-01-02,2026-03-17T13:14:54.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.4
776,2023-01-02,2026-03-17T13:15:40.000Z,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
777,2023-01-02,2026-03-17T13:21:09.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
778,2023-01-02,2026-03-17T13:21:23.000Z,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
779,2023-01-02,2026-03-17T13:23:18.000Z,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,8.5
780,2023-01-02,2026-03-17T13:23:38.000Z,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
781,2023-01-02,2026-03-17T13:24:33.000Z,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.4
782,2023-01-02,2026-03-17T13:25:02.000Z,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.1
783,2023-01-02,2026-03-17T13:26:47.000Z,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
784,2023-01-02,2026-03-17T13:28:24.000Z,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
785,2023-01-02,2026-03-17T13:29:51.000Z,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
786,2023-01-02,2026-03-17T13:29:59.000Z,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.55
787,2023-01-02,2026-03-17T13:30:00.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7
788,2023-01-02,2026-03-17T13:30:00.000Z,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
789,2023-01-02,2026-03-17T13:30:05.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
790,2023-01-02,2026-03-17T13:30:15.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
791,2023-01-02,2026-03-17T13:30:30.000Z,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,8.5
792,2023-01-02,2026-03-17T13:30:30.000Z,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.2
793,2023-01-02,2026-03-17T13:34:02.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
794,2023-01-02,2026-03-17T13:35:24.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
795,2023-01-02,2026-03-17T13:35:24.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
796,2023-01-02,2026-03-17T13:39:11.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
797,2023-01-02,2026-03-17T13:40:11.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.25
798,2023-01-02,2026-03-17T13:40:36.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
799,2023-01-02,2026-03-17T13:40:53.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
800,2023-01-02,2026-03-17T13:40:53.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
801,2023-01-02,2026-03-17T13:42:07.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
802,2023-01-02,2026-03-17T13:47:24.000Z,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2
803,2023-01-02,2026-03-17T13:47:27.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,9
804,2023-01-02,2026-03-17T13:48:27.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
805,2023-01-02,2026-03-17T13:48:27.000Z,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
806,2023-01-02,2026-03-17T13:51:33.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
807,2023-01-02,2026-03-17T13:51:33.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
808,2023-01-02,2026-03-17T13:52:27.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
809,2023-01-02,2026-03-17T13:53:04.000Z,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
810,2023-01-02,2026-03-17T13:53:04.000Z,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
811,2023-01-02,2026-03-17T13:55:38.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
812,2023-01-02,2026-03-17T13:55:38.000Z,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
813,2023-01-02,2026-03-17T13:56:19.000Z,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.25
814,2023-01-02,2026-03-17T13:57:59.000Z,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7.5
815,2023-01-02,2026-03-17T13:58:30.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7.5
816,2023-01-02,2026-03-17T13:58:36.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.25
817,2023-01-02,2026-03-17T14:01:23.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
818,2023-01-02,2026-03-17T14:02:16.000Z,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.4
819,2023-01-02,2026-03-17T14:02:44.000Z,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
820,2023-01-02,2026-03-17T14:03:27.000Z,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.5
821,2023-01-02,2026-03-17T14:05:27.000Z,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.55
822,2023-01-02,2026-03-17T14:05:27.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
823,2023-01-02,2026-03-17T14:07:17.000Z,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
824,2023-01-02,2026-03-17T14:07:49.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7.5
825,2023-01-02,2026-03-17T14:08:49.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
826,2023-01-02,2026-03-17T14:11:08.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2
827,2023-01-02,2026-03-17T14:12:00.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
828,2023-01-02,2026-03-17T14:12:07.000Z,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
829,2023-01-02,2026-03-17T14:12:35.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
830,2023-01-02,2026-03-17T14:12:35.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
831,2023-01-02,2026-03-17T14:13:26.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
832,2023-01-02,2026-03-17T14:13:37.000Z,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.4
833,2023-01-02,2026-03-17T14:14:26.000Z,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7
834,2023-01-02,2026-03-17T14:17:08.000Z,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
835,2023-01-02,2026-03-17T14:17:55.000Z,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,9.5
836,2023-01-02,2026-03-17T14:17:55.000Z,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
837,2023-01-02,2026-03-17T14:19:24.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
838,2023-01-02,2026-03-17T14:21:55.000Z,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,8.5
839,2023-01-02,2026-03-17T14:24:46.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
840,2023-01-02,2026-03-17T14:25:35.000Z,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.2
841,2023-01-02,2026-03-17T14:26:33.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
842,2023-01-02,2026-03-17T14:29:35.000Z,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
843,2023-01-02,2026-03-17T14:29:35.000Z,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
844,2023-01-02,2026-03-17T14:33:26.000Z,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2
845,2023-01-02,2026-03-17T14:33:58.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
846,2023-01-02,2026-03-17T14:34:53.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
847,2023-01-02,2026-03-17T14:36:56.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
848,2023-01-02,2026-03-17T14:37:44.000Z,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
849,2023-01-02,2026-03-17T14:39:18.000Z,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
850,2023-01-02,2026-03-17T14:40:25.000Z,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7.5
851,2023-01-02,2026-03-17T14:42:21.000Z,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
852,2023-01-02,2026-03-17T14:42:21.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
853,2023-01-02,2026-03-17T14:44:28.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
854,2023-01-02,2026-03-17T14:46:31.000Z,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
855,2023-01-02,2026-03-17T14:48:02.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7
856,2023-01-02,2026-03-17T14:48:05.000Z,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.25
857,2023-01-02,2026-03-17T14:48:53.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
858,2023-01-02,2026-03-17T14:51:11.000Z,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
859,2023-01-02,2026-03-17T14:52:26.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
860,2023-01-02,2026-03-17T14:52:26.000Z,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
861,2023-01-02,2026-03-17T14:54:33.000Z,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
862,2023-01-02,2026-03-17T14:54:40.000Z,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
863,2023-01-02,2026-03-17T14:54:46.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
864,2023-01-02,2026-03-17T14:55:38.000Z,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7.5
865,2023-01-02,2026-03-17T14:58:21.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
866,2023-01-02,2026-03-17T14:58:28.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
867,2023-01-02,2026-03-17T14:59:08.000Z,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
868,2023-01-02,2026-03-17T15:03:12.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
869,2023-01-02,2026-03-17T15:03:12.000Z,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
870,2023-01-02,2026-03-17T15:04:21.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
871,2023-01-02,2026-03-17T15:05:22.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
872,2023-01-02,2026-03-17T15:05:22.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
873,2023-01-02,2026-03-17T15:09:48.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.4
874,2023-01-02,2026-03-17T15:10:48.000Z,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
875,2023-01-02,2026-03-17T15:12:44.000Z,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
876,2023-01-02,2026-03-17T15:15:03.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
877,2023-01-02,2026-03-17T15:15:03.000Z,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
878,2023-01-02,2026-03-17T15:18:41.000Z,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.5
